RÉUSSIR,,,,,
REVANCHE,REVANCHES,,,,
RÊVE,RÊVES,,,,
RÉVEIL,RÉVEILS,,,,
RÉVEIL,RÉVEILS,,,,
RÉVEILLER,,,,,
RÉVÉLER,,,,,
REVENIR,,,,,
RÊVER,,,,,
REVOIR,,,,,
REVOIR,,,,,
RÉVOLUTION,RÉVOLUTIONS,,,,
RICHE,RICHES,,,,
RIDEAU,RIDEAUX,,,,
RIEN,,,,,
RIRE,,,,,
RIRE,RIRES,,,,
RISQUER,,,,,
ROBE,ROBES,,,,
ROCHE,ROCHES,,,,
ROCHER,ROCHERS,,,,
ROI,ROIS,,,,
RÔLE,RÔLES,,,,
ROMAN,ROMANE,ROMANS,ROMANES,,
ROMAN,ROMANS,,,,
ROMPRE,,,,,
ROND,RONDE,RONDS,RONDES,,
ROND,RONDS,,,,
ROSE,ROSES,ROSE,ROSES,,
ROSE,ROSES,,,,
ROUGE,ROUGES,,,,
ROULER,,,,,
ROUMANIE,,,,,
ROUTE,ROUTES,,,,
ROUTIER,ROUTIÈRE,ROUTIERS,ROUTIÈRES,,
ROYAUME-UNI,,,,,
RUE,RUES,,,,
RUINE,RUINES,,,,
SABLE,SABLES,,,,
SABLIER,SABLIÈRE,SABLIERS,SABLIÈRES,,
SAC,SACS,,,,
SAC,SACS,,,,
SAINT,SAINTE,SAINTS,SAINTES,,
SAINT,SAINTE,SAINTS,SAINTES,,
SAINTEMENT,,,,,
SAISIR,,,,,
SAISON,SAISONS,,,,
SALLE,SALLES,,,,
SALUER,,,,,
SALUT,SALUTS,,,,
SAMEDI,SAMEDIS,,,,
SANG,SANGS,,,,
SANS,,,,,
SANTÉ,SANTÉS,,,,
SATISFAIRE,,,,,
SAUF,,,,,
SAUTER,,,,,
SAUVAGE,SAUVAGES,,,,
SAUVAGEMENT,,,,,
SAUVER,,,,,
SAVOIR,SAVOIRS,,,,
SCÈNE,SCÈNES,,,,
SCIENCE,SCIENCES,,,,
SCIENTIFIQUE,SCIENTIFIQUE,SCIENTIFIQUES,SCIENTIFIQUES,,
SCIENTIFIQUEMENT,,,,,
SCORE,SCORES,,,,
SCRATCH,,,,,
SCRIPT,SCRIPTS,,,,
SE,,,,,
SEC,SÈCHE,SECS,SÈCHES,,
SÉCANT,SÉCANTE,SÉCANTS,SÉCANTES,,
SÈCHEMENT,,,,,
SECOND,SECONDE,SECONDS,SECONDES,,
SECONDAIRE,SECONDAIRES,,,,
SECONDE,SECONDES,,,,
SECONDE,SECONDES,,,,
SECOURS,SECOURS,,,,
SECRET,SECRÈTE,SECRETS,SECRÈTES,,
SECRÉTAIRE,SECRÉTAIRES,,,,
SECRÈTEMENT,,,,,
SECTEUR,SECTEURS,,,,
SECTION,,,,,
SEGMENT,SEGMENTS,,,,
SEIGNEUR,SEIGNEURS,,,,
SEIN,SEINS,,,,
SEIZE,,,,,
SÉJOUR,SÉJOURS,,,,
SELON,,,,,
SEMAINE,SEMAINES,,,,
SEMAINIER,SEMAINIÈRE,SEMAINIERS,SEMAINIÈRES,,
SEMBLABLE,SEMBLABLES,,,,
SEMBLER,,,,,
SEMER,,,,,
SEMESTRE,SEMESTRES,,,,
SEMESTRIEL,SEMESTRIELLE,SEMESTRIELS,SEMESTRIELLES,,
SEMESTRIELLEMENT,,,,,
SENS,SENS,,,,
SENS,SENS,,,,
SENTIER,SENTIERS,,,,
SENTIMENT,SENTIMENTS,,,,
SENTIR,,,,,
SÉPARÉ,SÉPARÉE,SÉPARÉS,SÉPARÉES,,
SÉPARÉMENT,,,,,
SÉPARER,,,,,
SEPT,,,,,
SEPTEMBRE,,,,,
SÉQUENCE,SÉQUENCES,,,,
SÉRIE,SÉRIES,,,,
SÉRIEUSEMENT,,,,,
SÉRIEUX,SÉRIEUSE,SÉRIEUX,SÉRIEUSES,,
SERRER,,,,,
SERVICE,SERVICES,,,,
SERVIR,,,,,
SEUIL,SEUILS,,,,
SEUL,SEULE,SEULS,SEULES,,
SEULEMENT,,,,,
SI,,,,,
SIÈCLE,SIÈCLES,,,,
SIÈGE,SIÈGES,,,,
SIEN,SIENNE,SIENS,SIENNES,,
SIGNE,SIGNES,,,,
SIGNER,,,,,
SIGNIFIER,,,,,
SIGNIFIER,,,,,
SILENCE,SILENCES,,,,
SILENCIEUSEMENT,,,,,
SILENCIEUX,SILENCIEUSE,SILENCIEUX,SILENCIEUSES,,
SIMILAIRE,SIMILAIRES,,,,
SIMPLE,SIMPLES,,,,
SIMPLIFICATION,SIMPLIFICATIONS,,,,
SIMPLIFIER,,,,,
SINON,,,,,
SITUATION,SITUATIONS,,,,
SITUÉ,SITUÉE,SITUÉS,SITUÉES,,
SITUER,,,,,
SIX,,,,,
SIXIÈME,,,,,
SOCIAL,SOCIALE,SOCIAUX,SOCIALES,,
SOCIÉTÉ,SOCIÉTÉS,,,,
SOI,,,,,
SOI-DISANT,SOI-DISANT,SOI-DISANT,SOI-DISANT,,
SOIR,SOIRS,,,,
SOIRÉE,SOIRÉES,,,,
SOIT,,,,,
SOIT,,,,,
SOIT,,,,,
SOL,SOLS,,,,
SOL,,,,,
SOLDAT,SOLDATE,SOLDATS,SOLDATES,,
SOLDE,SOLDES,,,,
SOLEIL,SOLEILS,,,,
SOLIDE,SOLIDES,,,,
SOLITUDE,SOLITUDES,,,,
SOLUTION,SOLUTIONS,,,,
SOMBRE,SOMBRES,,,,
SOMME,SOMMES,,,,
SOMME,SOMMES,,,,
SOMME,SOMMES,,,,
SOMMEIL,SOMMEILS,,,,
SOMMET,SOMMETS,,,,
SON,SA,SES,SES,,
SON,SONS,,,,
SONGER,,,,,
SONNER,,,,,
SONORE,SONORE,SONORES,SONORES,,
SORTE,SORTES,,,,
SORTIR,,,,,
SOU,SOUS,,,,
SOUCI,SOUCIS,,,,
SOUCI,SOUCIS,,,,
SOUDAIN,SOUDAINE,SOUDAINS,SOUDAINES,,
SOUDAINEMENT,,,,,
SOUFFLER,,,,,
SOUFFRANCE,SOUFFRANCES,,,,
SOUFFRIR,,,,,
SOUHAITER,,,,,
SOULEVER,,,,,
SOULIGNER,,,,,
SOUMETTRE,,,,,
SOURCE,SOURCES,,,,
SOURD,SOURDE,SOURDS,SOURDES,,
SOURDEMENT,,,,,
SOURIRE,,,,,
SOURIRE,SOURIRES,,,,
SOUS,,,,,
SOUS-MULTIPLE,SOUS-MULTIPLES,,,,
SOUS-SOL,SOUS-SOLS,,,,
SOUSTRACTION,SOUSTRACTIONS,,,,
SOUSTRAIRE,,,,,
SOUTENIR,,,,,
SOUVENIR,SOUVENIRS,,,,
SOUVENT,,,,,
SPECTACLE,SPECTACLES,,,,
SPHÈRE,SPHÈRES,,,,
STOP,,,,,
STRICT,STRICTE,STRICTS,STRICTES,,
STRICTEMENT,,,,,
STYLO,STYLOS,,,,
SUBIR,,,,,
SUCCÈS,SUCCÈS,,,,
SUCCESSIF,SUCCESSIVE,SUCCESSIFS,SUCCESSIVES,,
SUCCESSIVEMENT,,,,,
SUÈDE,,,,,
SUEUR,SUEURS,,,,
SUFFIRE,,,,,
SUFFISAMMENT,,,,,
SUFFISAMMENT,,,,,
SUFFISANT,SUFFISANTE,SUFFISANTS,SUFFISANTES,,
SUITE,SUITES,,,,
SUIVANT,,,,,
SUIVRE,,,,,
SUJET,SUJETTE,SUJETS,SUJETTES,,
SUJET,SUJETS,,,,
SUPERFICIE,SUPERFICIES,,,,
SUPÉRIEUR,SUPÉRIEURE,SUPÉRIEURS,SUPÉRIEURES,,
SUPÉRIEUR,SUPÉRIEURE,SUPÉRIEURS,SUPÉRIEURES,,
SUPERPOSABLE,SUPERPOSABLES,,,,
SUPERPOSER,,,,,
SUPERPOSER,,,,,
SUPPLÉMENTAIRE,SUPPLÉMENTAIRE,SUPPLÉMENTAIRES,SUPPLÉMENTAIRES,,
SUPPORTER,,,,,
SUPPORTEUR,SUPPORTRICE,SUPPORTEURS,SUPPORTRICES,,
SUPPOSER,,,,,
SUPPOSER,,,,,
SUPPRESSION,SUPPRESSIONS,,,,
SUPPRIMER,,,,,
SUR,,,,,
SÛR,SÛRE,SÛRS,SÛRES,,
SURFACE,SURFACES,,,,
SURPRENDRE,,,,,
SURTOUT,,,,,
SURVEILLER,,,,,
SUSPENSION,SUSPENSIONS,,,,
SYMBOLE,SYMBOLES,,,,
SYMÉTRIE,SYMÉTRIES,,,,
SYMÉTRIQUE,SYMÉTRIQUES,,,,
SYSTÈME,SYSTÈMES,,,,
TABLE,TABLES,,,,
TABLEAU,TABLEAUX,,,,
TACHE,TACHES,,,,
TÂCHE,TÂCHES,,,,
TAÏAUT,,,,,
TAILLE,TAILLES,,,,
TAIRE,,,,,
TANDIS QUE,,,,,
TANGENT,TANGENTE,TANGENTS,TANGENTES,,
TANT,,,,,
TANTÔT,,,,,
TAPIS,TAPIS,,,,
TARD,,,,,
TARIF,TARIFS,,,,
TARTE,TARTES,,,,
TEL,TELLE,TELS,TELLES,,
TELLEMENT,,,,,
TÉMOIN,TÉMOINS,,,,
TEMPÉRATURE,TEMPÉRATURES,,,,
TEMPÊTE,TEMPÊTES,,,,
TEMPS,,,,,
TENDRE,TENDRES,,,,
TENDRE,,,,,
TENIR,,,,,
TENSION,TENSIONS,,,,
TENTER,,,,,
TERME,TERMES,,,,
TERMINER,,,,,
TERRAIN,TERRAINS,,,,
TERRE,TERRES,,,,
TERREUR,TERREURS,,,,
TERRIBLE,TERRIBLES,,,,
TERRIBLEMENT,,,,,
TÊTE,TÊTES,,,,
TEXTE,TEXTES,,,,
THALÈS,,,,,
THÉÂTRE,THÉÂTRES,,,,
THÉORÈME,THÉORÈMES,,,,
THERMIDOR,,,,,
TIEN,TIENNE,TIENS,TIENNES,,
TIRER,,,,,
TITRE,TITRES,,,,
TOI,,,,,
TOILE,TOILES,,,,
TOIT,TOITS,,,,
TOMBE,TOMBES,,,,
TOMBER,,,,,
TON,TA,TES,TES,,
TON,TONS,,,,
TÔT,,,,,
TOTAL,TOTALE,TOTAUX,TOTALES,,
TOUCHE,TOUCHES,,,,
TOUCHER,,,,,
TOUCHER,TOUCHERS,,,,
TOUJOURS,,,,,
TOUR,TOURS,,,,
TOURNER,,,,,
TOUT,TOUTE,TOUS,TOUTES,,
TRACE,TRACES,,,,
TRACÉ,TRACÉS,,,,
TRACER,,,,,
TRADUIRE,,,,,
TRAIN,TRAINS,,,,
TRAÎNER,,,,,
TRAIT,TRAITS,,,,
TRAIT,TRAITS,,,,
TRAITER,,,,,
TRAJET,TRAJETS,,,,
TRANCHE,TRANCHES,,,,
TRANQUILLE,TRANQUILLES,,,,
TRANSFORMER,,,,,
TRAPÈZE,TRAPÈZES,,,,
TRAVAIL,TRAVAUX,,,,
TRAVAILLER,,,,,
TRAVERS,TRAVERS,,,,
TRAVERSER,,,,,
TREMBLER,,,,,
TRENTE,,,,,
TRENTE-SEPT,,,,,
TRÈS,,,,,
TRÉSOR,TRÉSOR,,,,
TRIANGLE,TRIANGLES,,,,
TRIANGULAIRE,TRIANGULAIRE,TRIANGULAIRES,TRIANGULAIRES,,
TRIER,,,,,
TRIMESTRE,TRIMESTRES,,,,
TRISTE,TRISTES,,,,
TROIS,,,,,
TROISIÈME,TROISIÈMES,,,,
TROISIÈMEMENT,,,,,
TROMPER,,,,,
TRONCATURE,TRONCATURES,,,,
TROP,,,,,
TROTTEUSE,TROTTEUSES,,,,
TROU,TROUS,,,,
TROUBLER,,,,,
TROUVER,,,,,
TU,,,,,
TUER,,,,,
TYPE,TYPES,,,,
UN,UNE,DES,DES,,
UNION,UNIONS,,,,
UNION EUROPÉNNE,,,,,
UNIQUE,UNIQUES,,,,
UNIQUEMENT,,,,,
UNITÉ,UNITÉS,,,,
USAGE,USAGES,,,,
USER,,,,,
USUEL,USUELLE,USUELS,USUELLES,,
UTILE,UTILE,UTILES,UTILES,,
UTILEMENT,,,,,
UTILISATION,UTILISATIONS,,,,
UTILISER,,,,,
VAGUE,VAGUES,,,,
VAGUE,VAGUES,,,,
VAINCRE,,,,,
VALEUR,VALEURS,,,,
VALOIR,,,,,
VARIABLE,VARIABLE,VARIABLES,VARIABLES,,
VARIER,,,,,
VASTE,VASTES,,,,
VEILLE,VEILLES,,,,
VEILLER,,,,,
VENDÉMIAIRE,,,,,
VENDRE,,,,,
VENDREDI,VENDREDIS,,,,
VENIR,,,,,
VENT,VENTS,,,,
VENTE,VENTES,,,,
VENTÔSE,,,,,
VENTRE,VENTRES,,,,
VERBE,ERBES,,,,
VÉRIFIER,,,,,
VÉRITABLE,VÉRITABLES,,,,
VÉRITABLEMENT,,,,,
VÉRITÉ,VÉRITÉS,,,,
VERRE,VERRES,,,,
VERS,,,,,
VERS,VERS,,,,
VERSER,,,,,
VERSUS,,,,,
VERT,VERTE,VERTS,VERTES,,
VERTICAL,VERTICALE,VERTICAUX,VERTICALES,,
VERTICALEMENT,,,,,
VÊTEMENT,VÊTEMENTS,,,,
VÊTIR,,,,,
VIA,,,,,
VICTIME,VICTIMES,,,,
VIDE,VIDES,,,,
VIE,VIES,,,,
VIEILLARD,VIEILLARDE,VIEILLARDS,VIEILLARDES,,
VIEUX,VIEILLE,VIEUX,VIELLES,,
VIF,VIVE,VIFS,VIVES,,
VILLAGE,VILLAGES,,,,
VILLE,VILLES,,,,
VIN,VINS,,,,
VINGT,VINGTS,,,,
VIOLEMMENT,,,,,
VIOLENCE,VIOLENCES,,,,
VIOLENT,VIOLENTE,VIOLENTS,VIOLENTES,,
VIRGULE,VIRGULES,,,,
VISAGE,VISAGES,,,,
VISIBLE,VISIBLES,,,,
VISION,VISIONS,,,,
VISITE,VISITES,,,,
VISITER,,,,,
VITE,,,,,
VITESSE,VITESSES,,,,
VIVANT,VIVANTE,VIVANTS,VIVANTES,,
VIVE,,,,,
VIVEMENT,,,,,
VIVRE,,,,,
VIVRES,,,,,
VOCABULAIRE,VOCABULAIRES,,,,
VOICI,,,,,
VOIE,VOIES,,,,
VOILÀ,,,,,
VOILE,VOILES,,,,
VOILE,VOILES,,,,
VOIR,,,,,
VOIRE,,,,,
VOISIN,VOISINE,VOISINS,VOISINES,,
VOITURE,VOITURES,,,,
VOIX,VOIX,,,,
VOL,VOLS,,,,
VOL,VOLS,,,,
VOLER,,,,,
VOLER,,,,,
VOLONTÉ,VOLONTÉS,,,,
VOLONTIERS,,,,,
VOLUME,VOLUMES,,,,
VOTRE,VOTRE,VOS,VOS,,
VÔTRE,VÔTRES,,,,
VOULOIR,,,,,
VOUS,,,,,
VOUS,,,,,
VOYAGE,VOYAGES,,,,
VOYAGER,,,,,
VRAI,VRAIE,VRAIS,VRAIES,,
VRAIMENT,,,,,
VU,,,,,
VUE,VUES,,,,
YEUX,,,,,
ZONE,ZONES,,,,
ZUT,,,,,
